Timestamp,Game mode,Team,Player,Score,Goals,Assists,Saves,Shots,Damage,MVP,Team Score,Win,MMR
20220827T161250,,0,lemme_see_u_wop,253,0,0,2,1,0,0,1,0,600
20220827T161250,,1,Doub1eDose,579,3,1,0,3,0,1,6,1,600
20220827T161250,,1,JKash,334,1,1,2,2,0,0,6,1,600
20220827T161250,,0,MrMan492,220,1,0,0,2,0,0,1,0,600
20220827T161250,,0,bgnord,248,0,1,1,2,0,0,1,0,600
20220827T161250,,1,McQueen,491,2,1,1,4,0,0,6,1,600
